date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2023-02-07,sh.600023,6.5434464,6.76156128,6.50709392,6.74338504,6.52527016,49736680.0,183070469.59,1,0.3709,1,3.3426,0
2023-02-08,sh.600023,6.7252088,6.81609,6.61615136,6.67068008,6.74338504,37026795.0,136738638.07,1,0.2761,1,-1.0782,0
2023-02-09,sh.600023,6.65250384,6.67068008,6.57979888,6.65250384,6.67068008,20367001.0,74314103.26,1,0.1519,1,-0.2725,0
2023-02-10,sh.600023,6.6343276,6.81609,6.61615136,6.79791376,6.65250384,36949408.0,136903975.4,1,0.2756,1,2.1858,0
2023-02-13,sh.600023,6.79791376,6.96149992,6.76156128,6.9069712,6.79791376,67024306.0,254346916.46,1,0.4999,1,1.6043,0
2023-02-14,sh.600023,6.88879496,6.96149992,6.83426624,6.88879496,6.9069712,28074809.0,106331055.0,1,0.2094,1,-0.2632,0
2023-02-15,sh.600023,6.9069712,6.9069712,6.81609,6.85244248,6.88879496,18609482.0,70269985.16,1,0.1388,1,-0.5277,0
2023-02-16,sh.600023,6.83426624,6.9069712,6.67068008,6.7252088,6.85244248,25555306.0,95632437.99,1,0.1906,1,-1.8568,0
2023-02-17,sh.600023,6.74338504,6.77973752,6.67068008,6.7252088,6.7252088,25301718.0,93632678.97,1,0.1887,1,0.0,0
2023-02-20,sh.600023,6.70703256,6.85244248,6.67068008,6.79791376,6.7252088,18460778.0,68957672.9,1,0.1377,1,1.0811,0
2023-02-21,sh.600023,6.81609,6.88879496,6.77973752,6.87061872,6.79791376,16877243.0,63600211.4,1,0.1259,1,1.0695,0
2023-02-22,sh.600023,6.88879496,6.9069712,6.76156128,6.79791376,6.87061872,16179223.0,60754743.11,1,0.1207,1,-1.0582,0
2023-02-23,sh.600023,6.79791376,6.81609,6.65250384,6.79791376,6.79791376,24396020.0,90415928.7,1,0.1819,1,0.0,0
2023-02-24,sh.600023,6.79791376,6.83426624,6.7252088,6.79791376,6.79791376,15569575.0,58110543.88,1,0.1161,1,0.0,0
2023-02-27,sh.600023,6.79791376,6.79791376,6.68885632,6.76156128,6.79791376,20109600.0,74693856.31,1,0.15,1,-0.5348,0
2023-02-28,sh.600023,6.76156128,6.92514744,6.7252088,6.85244248,6.76156128,19191580.0,72257591.89,1,0.1431,1,1.3441,0
2023-03-01,sh.600023,6.88879496,6.92514744,6.83426624,6.87061872,6.85244248,16257306.0,61458573.14,1,0.1212,1,0.2653,0
2023-03-02,sh.600023,6.87061872,6.94332368,6.81609,6.92514744,6.87061872,22902307.0,86893038.94,1,0.1708,1,0.7937,0
2023-03-03,sh.600023,6.92514744,7.05238112,6.88879496,7.03420488,6.92514744,37102530.0,142755614.49,1,0.2767,1,1.5748,0
2023-03-06,sh.600023,7.05238112,7.21596728,7.01602864,7.1796148,7.03420488,37155919.0,145836052.7,1,0.2771,1,2.0672,0
2023-03-07,sh.600023,7.1796148,7.270496,7.05238112,7.07055736,7.1796148,41615348.0,164193266.74,1,0.3104,1,-1.519,0
2023-03-08,sh.600023,7.07055736,7.10690984,6.97967616,7.03420488,7.07055736,24355385.0,94481260.13,1,0.1816,1,-0.5141,0
2023-03-09,sh.600023,7.05238112,7.07055736,6.94332368,6.9978524,7.03420488,13970752.0,53686294.68,1,0.1042,1,-0.5168,0
2023-03-10,sh.600023,6.96149992,6.97967616,6.87061872,6.94332368,6.9978524,19904200.0,76011478.0,1,0.1484,1,-0.7792,0
2023-03-13,sh.600023,6.92514744,7.01602864,6.9069712,6.94332368,6.94332368,14466200.0,55377322.48,1,0.1079,1,0.0,0
2023-03-14,sh.600023,6.94332368,7.01602864,6.81609,6.87061872,6.94332368,30663736.0,116352771.21,1,0.2287,1,-1.0471,0
2023-03-15,sh.600023,6.9069712,7.05238112,6.74338504,7.01602864,6.87061872,33396436.0,127312230.6,1,0.2491,1,2.1164,0
2023-03-16,sh.600023,7.01602864,7.25231976,6.85244248,7.12508608,7.01602864,66722618.0,261251788.27,1,0.4976,1,1.5544,0
2023-03-17,sh.600023,7.14326232,7.25231976,7.05238112,7.14326232,7.12508608,47398356.0,187045096.43,1,0.3535,1,0.2551,0
2023-03-20,sh.600023,7.14326232,7.21596728,6.97967616,6.97967616,7.14326232,26153134.0,102294764.56,1,0.195,1,-2.2901,0
2023-03-21,sh.600023,6.9978524,7.05238112,6.94332368,6.97967616,6.97967616,19286782.0,74222021.47,1,0.1438,1,0.0,0
2023-03-22,sh.600023,7.01602864,7.01602864,6.85244248,6.9069712,6.97967616,27488275.0,104329358.11,1,0.205,1,-1.0417,0
2023-03-23,sh.600023,6.88879496,6.92514744,6.81609,6.83426624,6.9069712,20490242.0,77231401.8,1,0.1528,1,-1.0526,0
2023-03-24,sh.600023,6.87061872,6.88879496,6.76156128,6.77973752,6.83426624,17820505.0,66822544.0,1,0.1329,1,-0.7979,0
2023-03-27,sh.600023,6.79791376,6.81609,6.59797512,6.61615136,6.77973752,40357361.0,148093758.43,1,0.301,1,-2.4129,0
2023-03-28,sh.600023,6.65250384,6.67068008,6.5434464,6.56162264,6.61615136,21419356.0,77714873.08,1,0.1597,1,-0.8242,0
2023-03-29,sh.600023,6.56162264,6.61615136,6.5434464,6.57979888,6.56162264,28449937.0,103008580.88,1,0.2122,1,0.277,0
2023-03-30,sh.600023,6.57979888,6.68885632,6.5434464,6.56162264,6.57979888,28828531.0,104572344.22,1,0.215,1,-0.2762,0
2023-03-31,sh.600023,6.56162264,6.61615136,6.50709392,6.50709392,6.56162264,19182401.0,69137222.6,1,0.1431,1,-0.831,0
2023-04-03,sh.600023,6.52527016,6.56162264,6.47074144,6.50709392,6.50709392,28252368.0,101213202.13,1,0.2107,1,0.0,0
2023-04-04,sh.600023,6.5434464,6.7252088,6.52527016,6.57979888,6.50709392,81917233.0,297473898.02,1,0.6109,1,1.1173,0
2023-04-06,sh.600023,6.56162264,6.57979888,6.48891768,6.5434464,6.57979888,23061270.0,82859827.96,1,0.172,1,-0.5525,0
2023-04-07,sh.600023,6.52527016,6.56162264,6.47074144,6.48891768,6.5434464,27394389.0,98295729.8,1,0.2043,1,-0.8333,0
2023-04-10,sh.600023,6.47074144,6.87061872,6.47074144,6.83426624,6.48891768,117622453.0,435973178.47,1,0.8772,1,5.3221,0
2023-04-11,sh.600023,6.81609,6.87061872,6.70703256,6.77973752,6.83426624,40859704.0,152110614.28,1,0.3047,1,-0.7979,0
2023-04-12,sh.600023,6.76156128,6.83426624,6.68885632,6.74338504,6.77973752,32531956.0,120777506.58,1,0.2426,1,-0.5362,0
2023-04-13,sh.600023,6.7252088,7.07055736,6.7252088,7.01602864,6.74338504,54685982.0,209941416.86,1,0.4078,1,4.0431,0
2023-04-14,sh.600023,7.16143856,7.724902,7.16143856,7.724902,7.01602864,176107127.0,731342110.63,1,1.3134,1,10.1036,0
2023-04-17,sh.600023,7.8157832,7.9066644,7.6340208,7.74307824,7.724902,154782863.0,662554236.02,1,1.1543,1,0.2353,0
2023-04-18,sh.600023,7.724902,7.8157832,7.52496336,7.57949208,7.74307824,83132908.0,348590465.84,1,0.62,1,-2.1127,0
2023-04-19,sh.600023,7.57949208,7.724902,7.5431396,7.6340208,7.57949208,55469333.0,233470070.09,1,0.4137,1,0.7194,0
2023-04-20,sh.600023,7.67037328,7.94301688,7.57949208,7.88848816,7.6340208,74371267.0,317432068.52,1,0.5546,1,3.3333,0
2023-04-21,sh.600023,7.87031192,7.97936936,7.68854952,7.70672576,7.88848816,52601221.0,225981773.0,1,0.3923,1,-2.3041,0
2023-04-24,sh.600023,7.74307824,7.92484064,7.67037328,7.8157832,7.70672576,51341112.0,220440482.63,1,0.3829,1,1.4151,0
2023-04-25,sh.600023,7.8157832,8.10660304,7.68854952,7.8157832,7.8157832,62671367.0,271688851.6,1,0.4674,1,0.0,0
2023-04-26,sh.600023,7.88848816,8.32471792,7.85213568,8.16113176,7.8157832,110551578.0,494015448.56,1,0.8245,1,4.4186,0
2023-04-27,sh.600023,8.0884268,8.179308,7.88848816,8.16113176,8.16113176,80296060.0,356256332.58,1,0.5988,1,0.0,0
2023-04-28,sh.600023,7.9975456,8.23383672,7.96119312,8.16113176,8.16113176,86567260.0,386037806.81,1,0.6456,1,0.0,0
2023-05-04,sh.600023,8.16113176,8.633714,8.12477928,8.50648032,8.16113176,110846503.0,517654136.99,1,0.8267,1,4.2316,0
2023-05-05,sh.600023,8.59736152,8.79730016,8.4519516,8.68824272,8.50648032,90713809.0,432093915.57,1,0.6765,1,2.1368,0
2023-05-08,sh.600023,8.65189024,8.9972388,8.47012784,8.59736152,8.68824272,117240717.0,561395082.0,1,0.8744,1,-1.046,0
2023-05-09,sh.600023,8.633714,8.88818136,8.48830408,8.5428328,8.59736152,100930905.0,482891843.69,1,0.7527,1,-0.6342,0
2023-05-10,sh.600023,8.5428328,8.56100904,8.28836544,8.3610704,8.5428328,75953073.0,350997385.27,1,0.5664,1,-2.1277,0
2023-05-11,sh.600023,8.37924664,8.67006648,8.34289416,8.52465656,8.3610704,56782829.0,266196210.98,1,0.4235,1,1.9565,0
2023-05-12,sh.600023,8.5428328,9.21535368,8.50648032,8.76094768,8.52465656,104997328.0,514199445.36,1,0.7831,1,2.7719,0
2023-05-15,sh.600023,8.9063576,9.12447248,8.48830408,8.65189024,8.76094768,160936410.0,773889286.2,1,1.2002,1,-1.2448,0
2023-05-16,sh.600023,8.633714,8.8154764,8.52465656,8.68824272,8.65189024,72131118.0,344720198.45,1,0.5379,1,0.4202,0
2023-05-17,sh.600023,8.59736152,8.77912392,8.47012784,8.7245952,8.68824272,51000477.0,242583150.98,1,0.3804,1,0.4184,0
2023-05-18,sh.600023,8.70641896,8.92453384,8.65189024,8.77912392,8.7245952,51960611.0,250830495.52,1,0.3875,1,0.625,0
2023-05-19,sh.600023,8.79730016,8.83365264,8.57918528,8.67006648,8.77912392,35992323.0,172340946.02,1,0.2684,1,-1.2422,0
2023-05-22,sh.600023,8.65189024,9.23352992,8.65189024,8.83365264,8.67006648,93765694.0,463664993.15,1,0.6993,1,1.8868,0
2023-05-23,sh.600023,8.83365264,8.88818136,8.56100904,8.59736152,8.83365264,52056886.0,248710469.7,1,0.3882,1,-2.6749,0
2023-05-24,sh.600023,8.56100904,8.74277144,8.5428328,8.57918528,8.59736152,38814143.0,184596862.08,1,0.2895,1,-0.2114,0
2023-05-25,sh.600023,8.56100904,8.8154764,8.48830408,8.633714,8.57918528,39638398.0,187824434.39,1,0.2956,1,0.6356,0
2023-05-26,sh.600023,8.7245952,9.1790012,8.7245952,9.05176752,8.633714,94026710.0,468779542.47,1,0.7012,1,4.8421,0
2023-05-29,sh.600023,9.05176752,9.50617352,9.05176752,9.41529232,9.05176752,112934923.0,582727105.76,1,0.8422,1,4.0161,0
2023-05-30,sh.600023,9.34258736,9.3607636,9.08812,9.28805864,9.41529232,73701942.0,374360354.44,1,0.5497,1,-1.3514,0
2023-05-31,sh.600023,9.23352992,9.4516448,9.19717744,9.4516448,9.28805864,116831234.0,601614589.74,1,0.8713,1,1.7613,0
2023-06-01,sh.600023,9.3607636,9.41529232,8.8154764,8.96088632,9.4516448,156651342.0,776155277.2,1,1.1683,1,-5.1923,0
2023-06-02,sh.600023,8.94271008,9.12447248,8.83365264,8.97906256,8.96088632,65107783.0,321418382.65,1,0.4856,1,0.2028,0
2023-06-05,sh.600023,9.08812,9.57887848,9.01541504,9.41529232,8.97906256,97986758.0,503576897.38,1,0.7308,1,4.8583,0
2023-06-06,sh.600023,9.4516448,9.50617352,8.9063576,8.97906256,9.41529232,81889858.0,410721203.85,1,0.6107,1,-4.6332,0
2023-06-07,sh.600023,9.01541504,9.16082496,8.87000512,9.03359128,8.97906256,39037550.0,192784995.12,1,0.2911,1,0.6073,0
2023-06-08,sh.600023,8.97906256,9.19717744,8.96088632,9.16082496,9.03359128,36446700.0,182410134.71,1,0.2718,1,1.4085,0
2023-06-09,sh.600023,9.1790012,9.50617352,9.08812,9.41529232,9.16082496,57532543.0,295778794.73,1,0.4291,1,2.7778,0
2023-06-12,sh.600023,9.39711608,9.50617352,9.03359128,9.08812,9.41529232,61485569.0,312335987.55,1,0.4585,1,-3.4749,0
2023-06-13,sh.600023,9.10629624,9.1790012,8.9972388,9.08812,9.08812,27361798.0,136346399.3,1,0.2041,1,0.0,0
2023-06-14,sh.600023,9.08812,9.10629624,8.4519516,8.61553776,9.08812,130179141.0,622080234.35,1,0.9709,1,-5.2,0
2023-06-15,sh.600023,8.633714,8.85182888,8.50648032,8.83365264,8.61553776,69092398.0,329689336.89,1,0.5153,1,2.5316,0
2023-06-16,sh.600023,8.79730016,8.79730016,8.52465656,8.61553776,8.83365264,53846793.0,255269371.4,1,0.4016,1,-2.4691,0
2023-06-19,sh.600023,8.633714,8.76094768,8.50648032,8.67006648,8.61553776,48397401.0,230181517.51,1,0.3609,1,0.6329,0
2023-06-20,sh.600023,8.67006648,8.79730016,8.56100904,8.65189024,8.67006648,36996162.0,176545555.02,1,0.2759,1,-0.2096,0
2023-06-21,sh.600023,8.67006648,9.23352992,8.61553776,8.9972388,8.65189024,80190885.0,397893731.1,1,0.598,1,3.9916,0
2023-06-26,sh.600023,9.08812,9.66975968,9.01541504,9.39711608,8.9972388,127773926.0,660992644.96,1,0.9529,1,4.4444,0
2023-06-27,sh.600023,9.30623488,9.43346856,8.94271008,9.30623488,9.39711608,98062386.0,495969030.25,1,0.7313,1,-0.9671,0
2023-06-28,sh.600023,9.2698824,9.52434976,9.21535368,9.4516448,9.30623488,71686466.0,370616630.28,1,0.5346,1,1.5625,0
2023-06-29,sh.600023,9.50617352,9.50617352,9.28805864,9.3607636,9.4516448,52164990.0,268701732.82,1,0.389,1,-0.9615,0
2023-06-30,sh.600023,9.34258736,9.43346856,9.1790012,9.21535368,9.3607636,40686586.0,206580669.05,1,0.3034,1,-1.5534,0
2023-07-03,sh.600023,9.2698824,9.46982104,9.16082496,9.34258736,9.21535368,57772991.0,296168215.77,1,0.4309,1,1.3807,0
2023-07-04,sh.600023,9.41529232,9.43346856,9.19717744,9.23352992,9.34258736,37170744.0,189383556.96,1,0.2772,1,-1.1673,0
2023-07-05,sh.600023,9.23352992,9.34258736,9.16082496,9.21535368,9.23352992,32770811.0,166271309.81,1,0.2444,1,-0.1969,0
2023-07-06,sh.600023,9.16082496,9.32441112,9.16082496,9.25170616,9.21535368,26273523.0,133581260.15,1,0.1959,1,0.3945,0
2023-07-07,sh.600023,9.19717744,9.3607636,9.16082496,9.34258736,9.25170616,33681999.0,172246885.71,1,0.2512,1,0.9823,0
2023-07-10,sh.600023,9.48799728,9.65158344,9.34258736,9.52434976,9.34258736,68499825.0,357109668.65,1,0.5109,1,1.9455,0
2023-07-11,sh.600023,9.4516448,9.50617352,9.16082496,9.25170616,9.52434976,47460132.0,241821545.69,1,0.3539,1,-2.8626,0
2023-07-12,sh.600023,9.2698824,9.28805864,9.12447248,9.16082496,9.25170616,37274900.0,188550782.87,1,0.278,1,-0.9823,0
2023-07-13,sh.600023,9.1790012,9.28805864,9.14264872,9.25170616,9.16082496,34463810.0,174644793.86,1,0.257,1,0.9921,0
2023-07-14,sh.600023,9.21535368,9.2698824,8.97906256,9.05176752,9.25170616,64763202.0,323424125.86,1,0.483,1,-2.1611,0
2023-07-17,sh.600023,9.16082496,9.28805864,9.01541504,9.03359128,9.05176752,46275756.0,232298708.06,1,0.3451,1,-0.2008,0
2023-07-18,sh.600023,9.05176752,9.06994376,8.9063576,8.96088632,9.03359128,37973319.0,187747071.95,1,0.2832,1,-0.8048,0
2023-07-19,sh.600023,8.97906256,8.9972388,8.79730016,8.92453384,8.96088632,45876121.0,224710914.75,1,0.3421,1,-0.4057,0
2023-07-20,sh.600023,8.9063576,8.92453384,8.68824272,8.70641896,8.92453384,25679122.0,124097421.36,1,0.1915,1,-2.444,0
2023-07-21,sh.600023,8.70641896,8.94271008,8.67006648,8.94271008,8.70641896,31707776.0,154048564.16,1,0.2365,1,2.714,0
2023-07-24,sh.600023,8.9063576,9.21535368,8.7245952,9.16082496,8.94271008,46272078.0,230544665.6,1,0.3451,1,2.439,0
2023-07-25,sh.600023,9.16082496,9.19717744,8.59736152,8.68824272,9.16082496,100853645.0,483977382.23,1,0.7521,1,-5.1587,0
2023-07-26,sh.600023,8.633714,8.68824272,8.52465656,8.61553776,8.68824272,46454140.0,219359014.46,1,0.3464,1,-0.8368,0
2023-07-27,sh.600023,8.61553776,8.88818136,8.5428328,8.68824272,8.61553776,55463217.0,266805855.84,1,0.4136,1,0.8439,0
2023-07-28,sh.600023,8.70641896,8.77912392,8.57918528,8.68824272,8.68824272,35662113.0,169988151.11,1,0.266,1,0.0,0
2023-07-31,sh.600023,8.7245952,8.8154764,8.59736152,8.76094768,8.68824272,42294981.0,202430158.03,1,0.3154,1,0.8368,0
2023-08-01,sh.600023,8.74277144,9.21535368,8.7245952,9.1790012,8.76094768,82813949.0,413300613.97,1,0.6176,1,4.7718,0
2023-08-02,sh.600023,9.12447248,9.16082496,8.8154764,8.96088632,9.1790012,49624553.0,244672240.91,1,0.3701,1,-2.3762,0
2023-08-03,sh.600023,8.92453384,8.97906256,8.8154764,8.94271008,8.96088632,29132960.0,142796857.46,1,0.2173,1,-0.2028,0
2023-08-04,sh.600023,8.88818136,8.97906256,8.70641896,8.74277144,8.94271008,49803323.0,241216666.0,1,0.3714,1,-2.2358,0
2023-08-07,sh.600023,8.7245952,8.77912392,8.65189024,8.76094768,8.74277144,28607847.0,137188237.78,1,0.2134,1,0.2079,0
2023-08-08,sh.600023,8.68824272,8.88818136,8.68824272,8.74277144,8.76094768,23717781.0,114590330.75,1,0.1769,1,-0.2075,0
2023-08-09,sh.600023,8.74277144,8.74277144,8.50648032,8.5428328,8.74277144,36261152.0,170924865.4,1,0.2704,1,-2.2869,0
2023-08-10,sh.600023,8.5428328,8.61553776,8.48830408,8.52465656,8.5428328,20433953.0,96099763.81,1,0.1524,1,-0.2128,0
2023-08-11,sh.600023,8.52465656,8.59736152,8.37924664,8.41559912,8.52465656,34674201.0,161100826.81,1,0.2586,1,-1.2793,0
2023-08-14,sh.600023,8.37924664,8.68824272,8.2701892,8.633714,8.41559912,47652404.0,223137736.04,1,0.3554,1,2.5918,0
2023-08-15,sh.600023,8.633714,8.88818136,8.59736152,8.79730016,8.633714,56196834.0,272076809.96,1,0.4191,1,1.8947,0
2023-08-16,sh.600023,8.77912392,8.77912392,8.56100904,8.68824272,8.79730016,28488400.0,135981726.19,1,0.2125,1,-1.2397,0
2023-08-17,sh.600023,8.68824272,8.70641896,8.43377536,8.5428328,8.68824272,29896649.0,140277673.73,1,0.223,1,-1.6736,0
2023-08-18,sh.600023,8.5428328,8.70641896,8.50648032,8.56100904,8.5428328,26798627.0,126973593.07,1,0.1999,1,0.2128,0
2023-08-21,sh.600023,8.48830408,8.57918528,8.41559912,8.41559912,8.56100904,23805676.0,111168315.2,1,0.1775,1,-1.6985,0
2023-08-22,sh.600023,8.47012784,8.48830408,8.2701892,8.39742288,8.41559912,30672915.0,141139652.56,1,0.2288,1,-0.216,0
2023-08-23,sh.600023,8.41559912,8.43377536,8.23383672,8.25201296,8.39742288,26270588.0,120082222.12,1,0.1959,1,-1.7316,0
2023-08-24,sh.600023,8.25201296,8.34289416,8.0884268,8.12477928,8.25201296,33982909.0,152800007.05,1,0.2534,1,-1.5419,0
2023-08-25,sh.600023,8.0884268,8.47012784,8.07025056,8.28836544,8.12477928,38882122.0,177850452.86,1,0.29,1,2.0134,0
2023-08-28,sh.600023,8.67006648,8.68824272,8.03389808,8.0884268,8.28836544,66775900.0,301848855.36,1,0.498,1,-2.4123,0
2023-08-29,sh.600023,8.0884268,8.16113176,8.05207432,8.10660304,8.0884268,36897178.0,164430145.43,1,0.2752,1,0.2247,0
2023-08-30,sh.600023,8.14295552,8.30654168,7.94301688,7.9975456,8.10660304,58322680.0,259323115.72,1,0.435,1,-1.3453,0
2023-08-31,sh.600023,7.97936936,8.0884268,7.96119312,8.01572184,7.9975456,40833947.0,180221265.98,1,0.3045,1,0.2273,0
2023-09-01,sh.600023,7.9975456,8.07025056,7.88848816,7.96119312,8.01572184,36607124.0,160409152.88,1,0.273,1,-0.6803,0
2023-09-04,sh.600023,7.94301688,7.9975456,7.77943072,7.97936936,7.96119312,53951618.0,234798704.14,1,0.4024,1,0.2283,0
2023-09-05,sh.600023,7.92484064,8.10660304,7.88848816,8.01572184,7.97936936,47291559.0,208169363.04,1,0.3527,1,0.4556,0
2023-09-06,sh.600023,8.01572184,8.05207432,7.88848816,7.92484064,8.01572184,33653181.0,147242451.21,1,0.251,1,-1.1338,0
2023-09-07,sh.600023,7.92484064,7.96119312,7.79760696,7.79760696,7.92484064,43216777.0,186991723.62,1,0.3223,1,-1.6055,0
2023-09-08,sh.600023,7.79760696,8.16113176,7.77943072,8.12477928,7.79760696,78262788.0,345058159.0,1,0.5837,1,4.1958,0
2023-09-11,sh.600023,8.0884268,8.16113176,7.92484064,7.94301688,8.12477928,48406380.0,213484553.66,1,0.361,1,-2.2371,0
2023-09-12,sh.600023,7.97936936,8.179308,7.92484064,8.07025056,7.94301688,44639624.0,198629030.18,1,0.3329,1,1.6018,0
2023-09-13,sh.600023,8.03389808,8.19748424,8.01572184,8.14295552,8.07025056,41660766.0,186410966.72,1,0.3107,1,0.9009,0
2023-09-14,sh.600023,8.14295552,8.2701892,8.0884268,8.16113176,8.14295552,39910765.0,179728149.87,1,0.2976,1,0.2232,0
2023-09-15,sh.600023,8.179308,8.179308,7.97936936,8.07025056,8.16113176,53130768.0,235942621.29,1,0.3962,1,-1.1136,0
2023-09-18,sh.600023,8.01572184,8.03389808,7.79760696,7.88848816,8.07025056,48822822.0,211723104.38,1,0.3641,1,-2.2523,0
2023-09-19,sh.600023,7.88848816,7.97936936,7.83395944,7.96119312,7.88848816,38585090.0,168572252.47,1,0.2878,1,0.9217,0
2023-09-20,sh.600023,7.9975456,8.03389808,7.87031192,7.88848816,7.96119312,31819769.0,139127270.99,1,0.2373,1,-0.9132,0
2023-09-21,sh.600023,7.9066644,8.12477928,7.9066644,7.9975456,7.88848816,48240085.0,213374862.23,1,0.3598,1,1.3825,0
2023-09-22,sh.600023,8.05207432,8.14295552,7.8157832,7.87031192,7.9975456,55336636.0,240482756.6,1,0.4127,1,-1.5909,0
2023-09-25,sh.600023,7.87031192,7.97936936,7.79760696,7.87031192,7.87031192,46563975.0,202196009.69,1,0.3473,1,0.0,0
2023-09-26,sh.600023,7.87031192,7.96119312,7.79760696,7.8157832,7.87031192,29500601.0,127459715.15,1,0.22,1,-0.6928,0
2023-09-27,sh.600023,7.85213568,7.87031192,7.70672576,7.724902,7.8157832,36959038.0,157718143.5,1,0.2756,1,-1.1628,0
2023-09-28,sh.600023,7.724902,7.77943072,7.70672576,7.724902,7.724902,22680136.0,96551867.27,1,0.1691,1,0.0,0
2023-10-09,sh.600023,7.68854952,7.79760696,7.67037328,7.76125448,7.724902,26792404.0,114103276.56,1,0.1998,1,0.4706,0
2023-10-10,sh.600023,7.74307824,7.77943072,7.59766832,7.65219704,7.76125448,32072480.0,135034251.49,1,0.2392,1,-1.4052,0
2023-10-11,sh.600023,7.61584456,7.79760696,7.59766832,7.61584456,7.65219704,38752972.0,163723645.0,1,0.289,1,-0.4751,0
2023-10-12,sh.600023,7.61584456,7.724902,7.59766832,7.67037328,7.61584456,19098016.0,80517111.0,1,0.1424,1,0.716,0
2023-10-13,sh.600023,8.12477928,8.2701892,7.76125448,7.79760696,7.67037328,142835471.0,625994383.25,1,1.0652,1,1.6588,0
2023-10-16,sh.600023,7.79760696,7.88848816,7.65219704,7.67037328,7.79760696,78559903.0,334003609.54,1,0.5859,1,-1.6317,0
2023-10-17,sh.600023,7.70672576,7.96119312,7.67037328,7.88848816,7.67037328,59343583.0,256500873.4,1,0.4426,1,2.8436,0
2023-10-18,sh.600023,7.85213568,7.9066644,7.61584456,7.61584456,7.88848816,54859174.0,232742927.54,1,0.4091,1,-3.4562,0
2023-10-19,sh.600023,7.57949208,7.68854952,7.43408216,7.65219704,7.61584456,54821995.0,228698250.84,1,0.4089,1,0.4773,0
2023-10-20,sh.600023,7.61584456,7.8157832,7.48861088,7.70672576,7.65219704,44230698.0,187589522.28,1,0.3299,1,0.7126,0
2023-10-23,sh.600023,7.70672576,7.724902,7.4522584,7.48861088,7.70672576,37182321.0,154221143.08,1,0.2773,1,-2.8302,0
2023-10-24,sh.600023,7.48861088,7.57949208,7.43408216,7.52496336,7.48861088,36549394.0,151054525.17,1,0.2726,1,0.4854,0
2023-10-25,sh.600023,7.56131584,7.70672576,7.50678712,7.65219704,7.52496336,50130635.0,209516992.62,1,0.3739,1,1.6908,0
2023-10-26,sh.600023,7.57949208,8.23383672,7.57949208,8.16113176,7.65219704,92746085.0,406321144.81,1,0.6917,1,6.6508,0
2023-10-27,sh.600023,8.05207432,8.25201296,8.03389808,8.19748424,8.16113176,60242465.0,269992323.07,1,0.4493,1,0.4454,0
2023-10-30,sh.600023,8.32471792,8.43377536,8.19748424,8.2701892,8.19748424,72471332.0,331174659.57,1,0.5405,1,0.8869,0
2023-10-31,sh.600023,8.25201296,8.34289416,8.16113176,8.28836544,8.2701892,36897509.0,167310125.27,1,0.2752,1,0.2198,0
2023-11-01,sh.600023,8.25201296,8.2701892,8.07025056,8.14295552,8.28836544,36923707.0,165353505.97,1,0.2754,1,-1.7544,0
2023-11-02,sh.600023,8.16113176,8.25201296,8.12477928,8.16113176,8.14295552,26739657.0,120444284.83,1,0.1994,1,0.2232,0
2023-11-03,sh.600023,8.16113176,8.32471792,8.12477928,8.23383672,8.16113176,33815403.0,153114336.56,1,0.2522,1,0.8909,0
2023-11-06,sh.600023,8.25201296,8.2701892,8.07025056,8.10660304,8.23383672,56399907.0,251924603.29,1,0.4206,1,-1.5453,0
2023-11-07,sh.600023,8.0884268,8.10660304,7.92484064,7.96119312,8.10660304,37828600.0,166258666.22,1,0.2821,1,-1.7937,0
2023-11-08,sh.600023,7.97936936,8.03389808,7.92484064,7.96119312,7.96119312,29947659.0,131155504.8,1,0.2233,1,0.0,0
2023-11-09,sh.600023,7.96119312,8.179308,7.94301688,8.10660304,7.96119312,48049659.0,214002647.14,1,0.3583,1,1.8265,0
2023-11-10,sh.600023,8.0884268,8.23383672,7.88848816,8.14295552,8.10660304,49148752.0,217853741.12,1,0.3665,1,0.4484,0
2023-11-13,sh.600023,8.23383672,8.39742288,8.10660304,8.30654168,8.14295552,71127913.0,323089874.77,1,0.5305,1,2.0089,0
2023-11-14,sh.600023,8.2701892,8.37924664,8.19748424,8.25201296,8.30654168,33147295.0,151052888.39,1,0.2472,1,-0.6565,0
2023-11-15,sh.600023,8.2701892,8.28836544,8.179308,8.21566048,8.25201296,29071021.0,131336811.27,1,0.2168,1,-0.4405,0
2023-11-16,sh.600023,8.23383672,8.2701892,8.16113176,8.19748424,8.21566048,20701500.0,93520899.21,1,0.1544,1,-0.2212,0
2023-11-17,sh.600023,8.19748424,8.32471792,8.14295552,8.30654168,8.19748424,32800300.0,149104919.85,1,0.2446,1,1.3304,0
2023-11-20,sh.600023,8.32471792,8.57918528,8.30654168,8.37924664,8.30654168,47547447.0,220866285.82,1,0.3546,1,0.8753,0
2023-11-21,sh.600023,8.4519516,8.47012784,8.34289416,8.37924664,8.37924664,26144839.0,120606833.79,1,0.195,1,0.0,0
2023-11-22,sh.600023,8.3610704,8.41559912,8.25201296,8.25201296,8.37924664,22250074.0,101872297.05,1,0.1659,1,-1.5184,0
2023-11-23,sh.600023,8.25201296,8.37924664,8.23383672,8.3610704,8.25201296,22103115.0,101335010.13,1,0.1648,1,1.3216,0
